date,cases,deaths,cases_smoothed,deaths_smoothed,population,cases_per_100000,deaths_per_100000,vaccinated,fraction_vaccinated
2021-03-21,39322,486,53329.857142857145,682.1428571428571,331002647,16.111610473875498,0.20608380728231973,90643991,0.2738467254613828
2021-03-22,46084,540,53822.57142857143,692.2857142857143,331002647,16.260465563156487,0.20914809007122967,92256237,0.2787175203465971
2021-03-23,56428,662,55989.28571428572,667.1428571428571,331002647,16.91505678934517,0.20155212146773469,94249685,0.28473997369573906
2021-03-24,63507,800,56654.71428571428,657.7142857142857,331002647,17.116091003862664,0.1987036332414241,96471129,0.2914512312042024
2021-03-25,61998,713,57769.42857142857,646.7142857142857,331002647,17.45285999825511,0.19538039697739507,98754943,0.29835091620883625
2021-03-26,72176,801,58973.57142857143,643.8571428571429,331002647,17.81664647188499,0.19451721872699795,100881377,0.30477513673780376
2021-03-27,57068,602,59637.42857142857,644.8571428571429,331002647,18.017205938364768,0.19481933111463695,102263930,0.30895200061647843
2021-03-28,47125,409,60269.142857142855,644.0,331002647,18.20805464952758,0.19456037763951778,102941878,0.31100016550622933
2021-03-29,54513,520,61357.71428571428,634.0,331002647,18.536925562928893,0.19153925376312778,104561068,0.3158919390756413
2021-03-30,61075,669,60366.71428571428,608.0,331002647,18.23753218677864,0.18368433168451367,106588227,0.3220162375317802
2021-03-31,67929,794,60569.0,607.5714285714286,331002647,18.29864520690676,0.18355485494695412,109007542,0.32932528784278875
2021-04-01,69618,643,59640.857142857145,607.2857142857143,331002647,18.018241752265244,0.1834685371219144,111533032,0.336955105981373
2021-04-02,65239,619,59610.0,584.0,331002647,18.008919427160954,0.17643363438117762,113604244,0.34321249400763854
2021-04-03,58484,599,60095.57142857143,584.8571428571429,331002647,18.15561657081595,0.17669258785629677,114937931,0.34724172764696953
2021-04-04,40628,407,61112.142857142855,568.4285714285714,331002647,18.46273539230726,0.17172931291651317,115377155,0.3485686777604531
2021-04-05,54297,357,61439.142857142855,572.1428571428571,331002647,18.561526143065212,0.17285144464202942,117120157,0.35383450271924866
2021-04-06,64474,675,62923.857142857145,577.7142857142857,331002647,19.01007672088409,0.17453464223030388,119422861,0.3607912567539075
2021-04-07,75045,679,63503.857142857145,572.7142857142857,331002647,19.185301905714713,0.17302408029210886,121998589,0.3685728501137938
2021-04-08,71907,669,64385.28571428572,567.5714285714286,331002647,19.451592395962237,0.171470359441394,124583702,0.37638279672126007
2021-04-09,75632,658,64986.42857142857,587.0,331002647,19.633205099845796,0.17733997154409462,127037689,0.3837965954393108
2021-04-10,62544,564,66171.57142857143,592.0,331002647,19.991251438110535,0.17885053348228966,128768952,0.38902695542492144
2021-04-11,46798,371,65461.42857142857,589.1428571428571,331002647,19.77670848397432,0.1779873552318925,129611177,0.39157142148171403
2021-04-12,58505,493,65400.57142857143,586.4285714285714,331002647,19.75832278724086,0.1771673358940152,131254139,0.3965350132079155
2021-04-13,72770,710,64292.857142857145,596.1428571428571,331002647,19.423668579561888,0.1801021419453655,133012660,0.4018477229881488
2021-04-14,70074,659,65504.28571428572,591.5714285714286,331002647,19.789656157730278,0.17872105674473007,134762807,0.40713513387704114
2021-04-15,71481,650,65295.857142857145,600.0,331002647,19.726687304363807,0.18126743258340167,136521320,0.4124478194882834
2021-04-16,67878,726,61669.857142857145,596.0,331002647,18.63122778678478,0.18005898303284568,138174970,0.4174437009864758
2021-04-17,71024,532,59806.28571428572,594.4285714285714,331002647,18.06821977296324,0.1795842349951272,139349429,0.42099188711321694
2021-04-18,45339,430,58646.28571428572,593.8571428571429,331002647,17.717769403301997,0.1794115993450478,139893833,0.4226365990360192
2021-04-19,33123,465,56846.142857142855,593.1428571428571,331002647,17.173923946639274,0.17919580478244848,140991246,0.42595201965258
2021-04-20,59725,699,55991.42857142857,597.1428571428571,331002647,16.915704173032964,0.1804042543330045,142386956,0.43016863245809633
2021-04-21,61954,655,52982.0,606.1428571428571,331002647,16.006518521889646,0.18312326582175553,143793218,0.4344171241627563
2021-04-22,58880,645,51931.0,599.0,331002647,15.688998402481054,0.18096532019576267,145213913,0.4387092197483243
2021-04-23,61895,754,52699.71428571428,599.2857142857143,331002647,15.921236510750406,0.18105163802080237,146589125,0.4428639055566223
2021-04-24,49958,595,51507.857142857145,573.7142857142857,331002647,15.561161703597236,0.17332619267974786,147595268,0.445903588196985
2021-04-25,37982,380,50423.0,584.7142857142857,331002647,15.233412921921436,0.1766494289437769,148093506,0.44740882691490985
2021-04-26,38504,467,49887.28571428572,585.1428571428571,331002647,15.07156699997197,0.17677890568133647,149045338,0.45028442929642193
2021-04-27,51382,520,48666.71428571428,573.0,331002647,14.702817251402308,0.1731103981171486,150168755,0.45367841121826435
2021-04-28,54360,732,48081.71428571428,556.0,331002647,14.526081504633492,0.16797448752728553,151337656,0.4572098059385005
2021-04-29,55130,648,47530.28571428572,554.2857142857143,331002647,14.359488102306841,0.16745658057704726,152461935,0.46060639206912446
2021-04-30,53351,669,46706.42857142857,552.4285714285714,331002647,14.110590653804822,0.16689551471428912,153579682,0.4639832442185878
2021-05-01,45863,476,45610.57142857143,573.7142857142857,331002647,13.779518635864996,0.17332619267974786,154287256,0.4661209129243006
2021-05-02,34122,368,44185.42857142857,555.8571428571429,331002647,13.348965324566896,0.1679313286147657,154615779,0.46711342160354385
2021-05-03,32737,454,42300.142857142855,546.0,331002647,12.779397156042336,0.1649533636508955,155265656,0.4690767805249606
2021-05-04,43711,669,40777.142857142855,549.1428571428571,331002647,12.319279989668136,0.16590285972633237,156099707,0.47159655191518757
2021-05-05,44384,607,39201.142857142855,549.5714285714286,331002647,11.843150866749067,0.16603233646389196,156928011,0.47409896090649695
2021-05-06,41933,579,37954.57142857143,546.7142857142857,331002647,11.46654619610079,0.1651691582134948,157723383,0.476501878246309
2021-05-07,42690,691,36750.28571428572,537.1428571428571,331002647,11.102716563558392,0.16227751107466434,158529825,0.47893823942743274
2021-05-08,34831,479,35375.0,525.2857142857143,331002647,10.687225712729722,0.1586953213355162,159045519,0.48049621488374383
2021-05-09,25396,348,33968.42857142857,528.1428571428571,331002647,10.262283060059206,0.1595584995859133,159255698,0.48113119167895957
2021-05-10,24307,387,32950.142857142855,524.1428571428571,331002647,9.95464633161766,0.1583500500353573,159752100,0.48263088361344736
2021-05-11,34084,586,31525.0,516.0,331002647,9.524093020319564,0.15588999202172543,160427469,0.484671257024721
2021-05-12,34538,627,30531.0,505.85714285714283,331002647,9.223793307006394,0.15282570923281555,161089221,0.48667049179216987
2021-05-13,34805,551,29737.0,512.0,331002647,8.983916071221026,0.15468154247116941,162037164,0.48953434502292664
2021-05-14,32714,634,29051.285714285714,511.85714285714283,331002647,8.77675329112571,0.15463838355864956,163144229,0.4928789255271424
2021-05-15,27873,408,28231.0,511.2857142857143,331002647,8.528934815436687,0.15446574790857012,164066378,0.4956648518886316
2021-05-16,19838,391,27234.714285714286,501.0,331002647,8.2279445595232,0.1513583062071404,164549154,0.49712337798917966
2021-05-17,19507,386,26109.14285714286,492.42857142857144,331002647,7.887895487779244,0.14876877145594894,165443619,0.49982566755727487
2021-05-18,28342,582,25332.714285714286,484.57142857142856,331002647,7.653326798233818,0.14639503126735676,166446235,0.5028546946937256
2021-05-19,27564,555,24360.428571428572,480.7142857142857,331002647,7.359587239623667,0.14522974062932062,167441688,0.5058620815198496
2021-05-20,26926,491,23622.571428571428,461.2857142857143,331002647,7.136671456458603,0.13936012852662,168373393,0.5086768777411016
2021-05-21,27279,579,23063.85714285714,457.2857142857143,331002647,6.96787694959344,0.13815167897606398,169318451,0.511532015029475
2021-05-22,21067,381,22434.285714285714,443.0,331002647,6.777675622118427,0.13383578772407825,170058343,0.513767320416625
2021-05-23,14673,255,21801.714285714286,433.0,331002647,6.586567957480499,0.13081466384768822,170400614,0.5148013635069209
2021-05-24,15596,358,21006.285714285714,434.85714285714283,331002647,6.346259132569931,0.13137572971044637,171039634,0.5167319220864116
2021-05-25,23935,482,19969.14285714286,425.85714285714283,331002647,6.0329254276757664,0.1286567182216953,171711416,0.5187614587263406
2021-05-26,23136,485,19138.714285714286,420.14285714285717,331002647,5.782042669197835,0.12693036172090105,172376738,0.5207714789060282
2021-05-27,21358,504,18672.285714285714,419.57142857142856,331002647,5.641128819820499,0.12675772607082159,172997472,0.5226467932143153
2021-05-28,20019,516,17706.0,405.57142857142856,331002647,5.3492019355361835,0.12252815264387555,173608687,0.524493349444423
2021-05-29,15254,341,15584.857142857143,383.42857142857144,331002647,4.708378402441339,0.11583852120329764,173992979,0.5256543431811287
2021-05-30,11408,251,14649.0,380.0,331002647,4.425644366523751,0.11480270730282105,174195520,0.5262662446321766
2021-05-31,8832,260,14239.142857142857,367.85714285714283,331002647,4.30182144650428,0.11113419973863316,174284316,0.5265345083479045
2021-06-01,9087,327,13963.714285714286,367.14285714285717,331002647,4.218611063165995,0.1109184051760339,174812163,0.5281291995226853
2021-06-02,16585,461,13822.57142857143,362.14285714285717,331002647,4.175970057596376,0.10940784323783886,175311621,0.5296381240117394
2021-06-03,18489,419,13679.857142857143,359.7142857142857,331002647,4.132854303989038,0.10867414172500128,175782356,0.5310602727596918
2021-06-04,18091,511,13839.714285714286,369.2857142857143,331002647,4.1811491270987595,0.11156578886383174,176293282,0.5326038434973603
2021-06-05,14266,306,14535.857142857143,366.57142857142856,331002647,4.391462507808025,0.11074576952595444,176654474,0.5336950492725214
2021-06-06,10409,234,14894.285714285714,349.57142857142856,331002647,4.499748219320347,0.1056098589360914,176830278,0.5342261749344862
2021-06-07,9951,327,14509.285714285714,343.0,331002647,4.383434950079331,0.10362454896017795,177209439,0.5353716672845822
2021-06-08,13960,308,13864.57142857143,319.0,331002647,4.188658777877214,0.09637385165684188,177620500,0.5366135334863349
2021-06-09,19094,342,13516.0,315.0,331002647,4.083351031328761,0.09516540210628588,178019101,0.5378177564845878
2021-06-10,15794,373,13208.42857142857,304.42857142857144,331002647,3.990429892673508,0.09197164257981642,178430583,0.5390608945794926
2021-06-11,13578,343,12957.57142857143,288.7142857142857,331002647,3.9146428422886386,0.08722416220263209,178865113,0.5403736635375004
2021-06-12,11826,278,12816.57142857143,288.14285714285717,331002647,3.8720449956315393,0.08705152655255266,179152317,0.5412413423992951
2021-06-13,8256,160,11988.57142857143,286.42857142857144,331002647,3.621895938666445,0.08653361960231437,179268340,0.5415918622548055
2021-06-14,8195,217,11617.0,270.85714285714283,331002647,3.5096396072022955,0.08182929813764989,179604908,0.5426086758756343
2021-06-15,12973,304,11325.42857142857,254.28571428571428,331002647,3.4215522667492655,0.07682286428534642,179970433,0.5437129721805518
2021-06-16,13298,330,11357.714285714286,244.57142857142858,331002647,3.431306180978754,0.0738880582339961,180332626,0.5448072021007131
2021-06-17,13193,264,11427.714285714286,249.57142857142858,331002647,3.452454048113484,0.07539862017219112,180686794,0.5458771875017664
2021-06-18,11537,227,11453.42857142857,254.14285714285714,331002647,3.460222652367058,0.07677970537282655,181058529,0.5470002449859562
2021-06-19,12052,210,11565.42857142857,253.14285714285714,331002647,3.4940592397826262,0.07647759298518755,181292198,0.5477061879810284
2021-06-20,8746,195,11694.714285714286,250.14285714285714,331002647,3.5331180556130977,0.07557125582227056,181404953,0.5480468348037107
2021-06-21,8375,249,11982.857142857143,248.71428571428572,331002647,3.6201695821656505,0.07513966669707198,181707418,0.5489606190369831
2021-06-22,13757,297,12356.42857142857,260.85714285714283,331002647,3.7330301384050775,0.07880817426125987,182034115,0.5499476111440281
2021-06-23,14203,309,12447.0,257.2857142857143,331002647,3.7603928889426674,0.07772920144826342,182366875,0.5509529203251357
2021-06-24,15210,254,12545.57142857143,249.0,331002647,3.7901725385813694,0.0752259845221117,182688651,0.5519250454815849
2021-06-25,14152,312,12880.285714285714,242.85714285714286,331002647,3.8912938706153954,0.07337015128375782,183042076,0.5529927861875981
2021-06-26,12686,185,13238.285714285714,239.0,331002647,3.9994501053901588,0.07220486064572165,183269685,0.5536804211719794
2021-06-27,9436,137,13736.0,229.57142857142858,331002647,4.149815756609342,0.06935637241941106,183397597,0.5540668591692561
2021-06-28,10718,206,14244.142857142857,224.28571428571428,331002647,4.303332008442475,0.06775949265617634,183675068,0.5549051334323619
2021-06-29,16263,270,14678.714285714286,218.28571428571428,331002647,4.434621420327883,0.06594681833034231,183975168,0.5558117727076666
2021-06-30,17687,243,15028.285714285714,214.57142857142858,331002647,4.540231279263973,0.06482468660482603,184284969,0.556747719905696
2021-07-01,18767,217,15440.857142857143,213.57142857142858,331002647,4.664874218621322,0.06452257421718703,184575380,0.5576250875117624
2021-07-02,17194,270,15479.285714285714,203.71428571428572,331002647,4.6764839660891635,0.06154460925331686,184882998,0.5585544395963697
2021-07-03,15133,159,15544.42857142857,194.42857142857142,331002647,4.696164430198218,0.05873927993952611,185063679,0.5591002992794798
2021-07-04,12324,130,16462.285714285714,193.71428571428572,331002647,4.973460443138303,0.05852348537692682,185091250,0.5591835946858758
2021-07-05,10987,137,18086.85714285714,190.85714285714286,331002647,5.464263596314123,0.05766030712652968,185293048,0.5597932514418835
2021-07-06,16719,205,19755.571428571428,190.42857142857142,331002647,5.96840285345858,0.05753083038897009,185568610,0.5606257583795092
2021-07-07,24112,238,21016.428571428572,189.14285714285714,331002647,6.3493234153588425,0.05714240017629139,185851604,0.5614807183097844
2021-07-08,30139,197,22143.14285714286,190.42857142857142,331002647,6.689717758402959,0.05753083038897009,186141086,0.5623552792917695
2021-07-09,28875,267,24007.85714285714,203.71428571428572,331002647,7.253071043524659,0.06154460925331686,186464305,0.5633317639299724
2021-07-10,23959,150,26671.714285714286,221.28571428571428,331002647,8.057855285282441,0.06685315549325933,186676653,0.5639732935428761
2021-07-11,20211,139,29058.428571428572,232.0,331002647,8.778911236751702,0.07009007393224864,186793459,0.5643261789383818
2021-07-12,24040,230,30786.714285714286,247.14285714285714,331002647,9.301047760416939,0.07466491865935354,187068561,0.5651572961590243
2021-07-13,35366,328,32855.42857142857,251.71428571428572,331002647,9.926031972616997,0.07604600385998898,187349992,0.5660075340726807
2021-07-14,40819,313,34757.857142857145,258.0,331002647,10.50077921064394,0.07794499601086272,187633359,0.5668636208821617
2021-07-15,42237,303,36772.42857142857,261.85714285714283,331002647,11.10940619499897,0.07911028664889885,187930943,0.5677626590097934
2021-07-16,43356,299,38595.57142857143,265.85714285714283,331002647,11.66020023657739,0.08031873619945487,188277943,0.5688109889949007
2021-07-17,37276,194,41069.0,264.42857142857144,331002647,12.407453647946204,0.07988714707425632,188501755,0.5694871527719233
2021-07-18,34313,166,44491.0,276.14285714285717,331002647,13.441282238446872,0.08342617790088463,188637268,0.5698965543317845
2021-07-19,36802,258,48485.57142857143,280.0,331002647,14.64809175032713,0.08459146853892077,188976828,0.5709224071552516
2021-07-20,52680,318,52186.57142857143,292.14285714285717,331002647,15.766209696979077,0.08825997610310868,189348655,0.572045742582838
2021-07-21,64773,395,55517.71428571428,308.57142857142856,331002647,16.772589219117116,0.09322325104289228,189734353,0.5732109840197139
2021-07-22,70199,330,57901.0,324.85714285714283,331002647,17.4926093566859,0.09814336707015603,190149648,0.5744656416599593
2021-07-23,69263,384,60800.71428571428,342.85714285714283,331002647,18.368648963013968,0.1035813900476581,190635852,0.5759345241731556
2021-07-24,60594,309,65623.71428571429,370.57142857142856,331002647,19.82573700859688,0.11195421907651046,190936831,0.5768438190163476
2021-07-25,50996,280,69902.28571428571,379.2857142857143,331002647,21.11834643856661,0.11458691274022177,191137942,0.5774514002602523
2021-07-26,57100,384,74053.42857142857,401.14285714285717,331002647,22.37245811856863,0.12119022635575998,191582961,0.5787958577865995
2021-07-27,86441,512,79406.85714285714,420.14285714285717,331002647,23.989795206337774,0.12693036172090105,192060862,0.5802396559082502
2021-07-28,94723,456,83881.14285714286,436.57142857142856,331002647,25.34153234645971,0.13189363666068463,192548188,0.5817119281224359
2021-07-29,99257,483,87078.0,452.85714285714283,331002647,26.307342490829086,0.13681375268794838,193041999,0.5832037923249599
2021-07-30,106737,517,90347.42857142857,477.57142857142856,331002647,27.295077362758544,0.14428024455388375,193610275,0.5849206245169393
2021-07-31,91914,424,94546.14285714286,507.14285714285717,331002647,28.563560960629676,0.15321413944549428,193954055,0.5859592264831647
2021-08-01,73374,394,99399.71428571429,546.2857142857143,331002647,30.029885013491835,0.16503968147593526,194174325,0.586624689439417
2021-08-02,79986,557,103801.71428571429,581.4285714285714,331002647,31.35978374387873,0.1756567739558202,194675451,0.5881386531630969
2021-08-03,115832,719,106411.28571428571,623.8571428571429,331002647,32.14816759887896,0.1884749709742179,195208597,0.5897493532732987
2021-08-04,128698,730,110503.28571428571,659.0,331002647,33.384411489097765,0.19909206345410282,195755763,0.5914024095402476
2021-08-05,130071,729,113250.14285714286,686.0,331002647,34.214271059029585,0.2072490979203559,196310203,0.5930774414622733
2021-08-06,125004,814,115400.42857142857,719.1428571428571,331002647,34.86389901027848,0.21726196562496286,196930676,0.5949519672572287
2021-08-07,120558,670,118869.57142857143,758.5714285714286,331002647,35.9119700419107,0.22917382548044354,197309903,0.5960976590015004
2021-08-08,92602,583,122260.0,797.0,331002647,36.93626051274448,0.2407835729482852,197545099,0.5968082152527318
2021-08-09,95038,789,125859.57142857143,835.2857142857143,331002647,38.023735631507336,0.25235016150360706,198061651,0.5983687828333288
2021-08-10,140116,995,129130.28571428571,882.5714285714286,331002647,39.011858933649464,0.2666357615476799,198587551,0.5999575918799224
2021-08-11,152431,999,131447.42857142858,911.0,331002647,39.711896494721564,0.2752243851391315,199081441,0.6014496947512326
2021-08-12,155268,997,133409.2857142857,939.1428571428571,331002647,40.30459784035676,0.2837266909055435,199590445,0.6029874588888107
2021-08-13,147899,1145,135622.7142857143,954.8571428571429,331002647,40.973302030939436,0.28847417128272784,200166857,0.6047288709446483
2021-08-14,136778,869,138142.7142857143,990.5714285714286,331002647,41.73462524778972,0.29926389941269216,200528387,0.6058210978596796
2021-08-15,106335,780,141389.57142857142,1059.142857142857,331002647,42.71554101154104,0.3199801774222238,200739659,0.6064593767432923
2021-08-16,110532,899,143064.0,1104.7142857142858,331002647,43.22140662518629,0.33374787051605836,201203825,0.6078616797285008
2021-08-17,157756,1245,145509.14285714287,1152.857142857143,331002647,43.960114571876176,0.3482924240352504,201693525,0.609341124090769
2021-08-18,175159,1479,146359.57142857142,1194.4285714285713,331002647,44.217039578106885,0.3608516675785289,202179933,0.6108106229132361
2021-08-19,166989,1316,147980.0,1213.0,331002647,44.70659112281963,0.36646232620611036,202659037,0.61225805544691
2021-08-20,165015,1482,149144.57142857142,1258.4285714285713,331002647,45.058422577681505,0.38018686038742505,203195810,0.6138797131734116
2021-08-21,142731,1160,151337.85714285713,1317.142857142857,331002647,45.72104136159888,0.39792517343308653,203516415,0.6148483005938016
2021-08-22,117678,910,153295.0,1341.4285714285713,331002647,46.31231846312093,0.4052621885614623,203699787,0.615402290121263
2021-08-23,118684,1217,155932.14285714287,1395.142857142857,331002647,47.109031988237504,0.4214899396689287,204140365,0.6167333308364752
2021-08-24,173109,1656,158340.0,1438.2857142857142,331002647,47.8364754587597,0.4345239312499257,204599957,0.618121815201073
2021-08-25,188859,1649,158862.2857142857,1472.0,331002647,47.9942644429323,0.4447094346046121,205066984,0.6195327616216918
2021-08-26,185449,1692,157970.57142857142,1513.7142857142858,331002647,47.72486651098335,0.45731183706041056,205539622,0.620960659568381
2021-08-27,181870,1784,158848.57142857142,1531.857142857143,331002647,47.990121187330395,0.4627930189504324,206070615,0.622564855198877
2021-08-28,146387,1396,159712.2857142857,1541.857142857143,331002647,48.25105997242545,0.46581414282682243,206388073,0.623523935142428
2021-08-29,111436,1202,159936.14285714287,1576.2857142857142,331002647,48.318689988344076,0.4762154407441081,206580843,0.6241063171920798
